title,description,property_type,location,price_current,price_5_10_years_ago,legal_status,building_quality,previous_owners,furniture,area,frontage,road_width,bedrooms,bathrooms,toilets,stories,house_direction,balcony_direction,phone,email
"Bán Xưởng diện tích 199m2 chính chủ, vị trí đẹp tại Quận Nam Từ Liêm, Hà Nội","Cần bán gấp Xưởng, diện tích 199m2, mặt tiền 6.2m, đường vào rộng 4.0m. Nhà hướng Nam, ban công Tây. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Xưởng,"Quận Nam Từ Liêm, Hà Nội",18735000000.0,11642000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),3,Nội thất cơ bản,199,6.2,4.0,2,2,2,3,Nam,Tây,0946488243,chubatdongsan45@gmail.com
"Bán Nhà mặt phố diện tích 151m2 chính chủ, vị trí đẹp tại TP. Bắc Ninh","Cần bán gấp Nhà mặt phố, diện tích 151m2, mặt tiền 10.5m, đường vào rộng 6.9m. Nhà hướng Đông Nam, ban công Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Nhà mặt phố,TP. Bắc Ninh,10559000000.0,5793000000.0,Sổ đỏ/Sổ hồng,Mới xây,3,Nội thất đầy đủ / Cao cấp,151,10.5,6.9,2,3,3,2,Đông Nam,Bắc,0947387970,chubatdongsan46@gmail.com
"Bán Chung cư mini diện tích 223m2 chính chủ, vị trí đẹp tại Thành phố Thủ Đức, TP.HCM","Cần bán gấp Chung cư mini, diện tích 223m2, mặt tiền 7.9m, đường vào rộng 3.0m. Nhà hướng Tây Bắc, ban công Đông Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Chung cư mini,"Thành phố Thủ Đức, TP.HCM",26918000000.0,14446000000.0,Sổ đỏ/Sổ hồng,Mới xây,1,Nội thất đầy đủ / Cao cấp,223,7.9,3.0,4,4,4,1,Tây Bắc,Đông Bắc,0957270353,chubatdongsan47@gmail.com
"Bán Biệt thự diện tích 34m2 chính chủ, vị trí đẹp tại Quận Đống Đa, Hà Nội","Cần bán gấp Biệt thự, diện tích 34m2, mặt tiền 9.6m, đường vào rộng 11.6m. Nhà hướng Bắc, ban công Tây. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Biệt thự,"Quận Đống Đa, Hà Nội",2477000000.0,1396000000.0,Sổ đỏ/Sổ hồng,Mới xây,2,Nội thất cơ bản,34,9.6,11.6,1,1,1,2,Bắc,Tây,0927015582,chubatdongsan48@gmail.com
"Bán Trang trại diện tích 58m2 chính chủ, vị trí đẹp tại Thành phố Thủ Đức, TP.HCM","Cần bán gấp Trang trại, diện tích 58m2, mặt tiền 8.2m, đường vào rộng 18.9m. Nhà hướng Đông Nam, ban công Đông Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Trung bình. Đầy đủ tiện ích xung quanh.",Trang trại,"Thành phố Thủ Đức, TP.HCM",4015000000.0,2318000000.0,Sổ đỏ/Sổ hồng,Trung bình,3,Nội thất cơ bản,58,8.2,18.9,1,4,4,2,Đông Nam,Đông Nam,0916877037,chubatdongsan49@gmail.com
"Bán Khu nghỉ dưỡng diện tích 194m2 chính chủ, vị trí đẹp tại Quận Nam Từ Liêm, Hà Nội","Cần bán gấp Khu nghỉ dưỡng, diện tích 194m2, mặt tiền 6.5m, đường vào rộng 2.7m. Nhà hướng Tây Nam, ban công Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Cần sửa chữa. Đầy đủ tiện ích xung quanh.",Khu nghỉ dưỡng,"Quận Nam Từ Liêm, Hà Nội",23004000000.0,11974000000.0,Sổ đỏ/Sổ hồng,Cần sửa chữa,1,Nội thất đầy đủ / Cao cấp,194,6.5,2.7,2,4,4,4,Tây Nam,Nam,0931185116,chubatdongsan50@gmail.com
"Bán Nhà riêng diện tích 165m2 chính chủ, vị trí đẹp tại Quận Nam Từ Liêm, Hà Nội","Cần bán gấp Nhà riêng, diện tích 165m2, mặt tiền 14.4m, đường vào rộng 4.2m. Nhà hướng Tây Nam, ban công Đông Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Nhà riêng,"Quận Nam Từ Liêm, Hà Nội",7725000000.0,4751000000.0,Sổ đỏ/Sổ hồng,Mới xây,3,Không nội thất,165,14.4,4.2,5,1,1,4,Tây Nam,Đông Bắc,0918457123,chubatdongsan51@gmail.com
"Bán Căn hộ chung cư diện tích 174m2 chính chủ, vị trí đẹp tại Quận Nam Từ Liêm, Hà Nội","Cần bán gấp Căn hộ chung cư, diện tích 174m2, mặt tiền 12.2m, đường vào rộng 10.1m. Nhà hướng Tây Bắc, ban công Đông Nam. Pháp lý: Hợp đồng mua bán, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Căn hộ chung cư,"Quận Nam Từ Liêm, Hà Nội",17058000000.0,9599000000.0,Hợp đồng mua bán,Mới xây,3,Nội thất cơ bản,174,12.2,10.1,1,1,1,2,Tây Bắc,Đông Nam,0985914212,chubatdongsan52@gmail.com
"Bán Biệt thự diện tích 246m2 chính chủ, vị trí đẹp tại Quận 1, TP.HCM","Cần bán gấp Biệt thự, diện tích 246m2, mặt tiền 4.7m, đường vào rộng 18.8m. Nhà hướng Đông Bắc, ban công Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Trung bình. Đầy đủ tiện ích xung quanh.",Biệt thự,"Quận 1, TP.HCM",24514000000.0,13159000000.0,Sổ đỏ/Sổ hồng,Trung bình,3,Nội thất cơ bản,246,4.7,18.8,4,1,1,2,Đông Bắc,Bắc,0937532185,chubatdongsan53@gmail.com
"Bán Chung cư mini diện tích 161m2 chính chủ, vị trí đẹp tại Quận Đống Đa, Hà Nội","Cần bán gấp Chung cư mini, diện tích 161m2, mặt tiền 13.4m, đường vào rộng 7.7m. Nhà hướng Tây Bắc, ban công Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Cần sửa chữa. Đầy đủ tiện ích xung quanh.",Chung cư mini,"Quận Đống Đa, Hà Nội",17613000000.0,8774000000.0,Sổ đỏ/Sổ hồng,Cần sửa chữa,3,Nội thất đầy đủ / Cao cấp,161,13.4,7.7,3,2,2,2,Tây Bắc,Nam,0957350357,chubatdongsan54@gmail.com
"Bán Khu nghỉ dưỡng diện tích 99m2 chính chủ, vị trí đẹp tại TP. Bắc Ninh","Cần bán gấp Khu nghỉ dưỡng, diện tích 99m2, mặt tiền 8.8m, đường vào rộng 11.1m. Nhà hướng Đông Bắc, ban công Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Khu nghỉ dưỡng,TP. Bắc Ninh,12678000000.0,6600000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),3,Không nội thất,99,8.8,11.1,3,1,1,5,Đông Bắc,Nam,0970614140,chubatdongsan55@gmail.com
"Bán Biệt thự diện tích 281m2 chính chủ, vị trí đẹp tại Quận Nam Từ Liêm, Hà Nội","Cần bán gấp Biệt thự, diện tích 281m2, mặt tiền 13.7m, đường vào rộng 2.7m. Nhà hướng Tây Nam, ban công Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Biệt thự,"Quận Nam Từ Liêm, Hà Nội",33972000000.0,21789000000.0,Sổ đỏ/Sổ hồng,Mới xây,1,Nội thất cơ bản,281,13.7,2.7,3,2,2,4,Tây Nam,Bắc,0972002678,chubatdongsan56@gmail.com
"Bán Chung cư mini diện tích 211m2 chính chủ, vị trí đẹp tại Quận Nam Từ Liêm, Hà Nội","Cần bán gấp Chung cư mini, diện tích 211m2, mặt tiền 12.6m, đường vào rộng 4.7m. Nhà hướng Đông, ban công Đông Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Chung cư mini,"Quận Nam Từ Liêm, Hà Nội",9942000000.0,5288000000.0,Sổ đỏ/Sổ hồng,Mới xây,2,Nội thất đầy đủ / Cao cấp,211,12.6,4.7,5,1,1,2,Đông,Đông Bắc,0996853461,chubatdongsan57@gmail.com
"Bán Nhà phố thương mại (Shophouse) diện tích 196m2 chính chủ, vị trí đẹp tại TP. Bắc Ninh","Cần bán gấp Nhà phố thương mại (Shophouse), diện tích 196m2, mặt tiền 8.1m, đường vào rộng 19.8m. Nhà hướng Tây Nam, ban công Đông. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Nhà phố thương mại (Shophouse),TP. Bắc Ninh,21326000000.0,10849000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),2,Nội thất cơ bản,196,8.1,19.8,2,2,2,3,Tây Nam,Đông,0920448643,chubatdongsan58@gmail.com
"Bán Nhà phố thương mại (Shophouse) diện tích 120m2 chính chủ, vị trí đẹp tại Thành phố Thủ Đức, TP.HCM","Cần bán gấp Nhà phố thương mại (Shophouse), diện tích 120m2, mặt tiền 3.3m, đường vào rộng 19.4m. Nhà hướng Nam, ban công Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Nhà phố thương mại (Shophouse),"Thành phố Thủ Đức, TP.HCM",11605000000.0,6479000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),2,Không nội thất,120,3.3,19.4,4,4,4,3,Nam,Bắc,0963446307,chubatdongsan59@gmail.com
"Bán Xưởng diện tích 231m2 chính chủ, vị trí đẹp tại Thành phố Thủ Đức, TP.HCM","Cần bán gấp Xưởng, diện tích 231m2, mặt tiền 6.2m, đường vào rộng 2.1m. Nhà hướng Đông Nam, ban công Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Xưởng,"Thành phố Thủ Đức, TP.HCM",22203000000.0,11817000000.0,Sổ đỏ/Sổ hồng,Mới xây,2,Nội thất đầy đủ / Cao cấp,231,6.2,2.1,5,3,3,5,Đông Nam,Bắc,0936829829,chubatdongsan60@gmail.com
"Bán Biệt thự diện tích 48m2 chính chủ, vị trí đẹp tại Quận Nam Từ Liêm, Hà Nội","Cần bán gấp Biệt thự, diện tích 48m2, mặt tiền 9.5m, đường vào rộng 19.1m. Nhà hướng Đông Nam, ban công Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Biệt thự,"Quận Nam Từ Liêm, Hà Nội",3413000000.0,1659000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),1,Nội thất cơ bản,48,9.5,19.1,4,4,4,5,Đông Nam,Bắc,0950858099,chubatdongsan61@gmail.com
"Bán Nhà phố thương mại (Shophouse) diện tích 68m2 chính chủ, vị trí đẹp tại Quận Cầu Giấy, Hà Nội","Cần bán gấp Nhà phố thương mại (Shophouse), diện tích 68m2, mặt tiền 10.6m, đường vào rộng 13.5m. Nhà hướng Tây, ban công Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Nhà phố thương mại (Shophouse),"Quận Cầu Giấy, Hà Nội",6457000000.0,3454000000.0,Sổ đỏ/Sổ hồng,Mới xây,1,Nội thất cơ bản,68,10.6,13.5,4,4,4,1,Tây,Nam,0959231332,chubatdongsan62@gmail.com
"Bán Chung cư mini diện tích 155m2 chính chủ, vị trí đẹp tại Quận 1, TP.HCM","Cần bán gấp Chung cư mini, diện tích 155m2, mặt tiền 6.1m, đường vào rộng 17.6m. Nhà hướng Tây, ban công Tây Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Trung bình. Đầy đủ tiện ích xung quanh.",Chung cư mini,"Quận 1, TP.HCM",18583000000.0,10639000000.0,Sổ đỏ/Sổ hồng,Trung bình,1,Nội thất cơ bản,155,6.1,17.6,2,1,1,1,Tây,Tây Nam,0970127832,chubatdongsan63@gmail.com
"Bán Xưởng diện tích 202m2 chính chủ, vị trí đẹp tại Thành phố Thủ Đức, TP.HCM","Cần bán gấp Xưởng, diện tích 202m2, mặt tiền 4.7m, đường vào rộng 10.2m. Nhà hướng Tây Nam, ban công Tây. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Xưởng,"Thành phố Thủ Đức, TP.HCM",23015000000.0,13206000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),3,Nội thất cơ bản,202,4.7,10.2,3,2,2,1,Tây Nam,Tây,0989519398,chubatdongsan64@gmail.com
"Bán Chung cư mini diện tích 170m2 chính chủ, vị trí đẹp tại Quận Cầu Giấy, Hà Nội","Cần bán gấp Chung cư mini, diện tích 170m2, mặt tiền 13.0m, đường vào rộng 11.3m. Nhà hướng Nam, ban công Đông Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Chung cư mini,"Quận Cầu Giấy, Hà Nội",13772000000.0,7445000000.0,Sổ đỏ/Sổ hồng,Mới xây,3,Nội thất cơ bản,170,13.0,11.3,2,3,3,5,Nam,Đông Nam,0935188819,chubatdongsan65@gmail.com
"Bán Xưởng diện tích 271m2 chính chủ, vị trí đẹp tại Quận 1, TP.HCM","Cần bán gấp Xưởng, diện tích 271m2, mặt tiền 14.8m, đường vào rộng 10.8m. Nhà hướng Tây, ban công Đông. Pháp lý: Đang chờ sổ, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Xưởng,"Quận 1, TP.HCM",12706000000.0,7065000000.0,Đang chờ sổ,Còn mới (80-90%),3,Không nội thất,271,14.8,10.8,5,1,1,5,Tây,Đông,0973793312,chubatdongsan66@gmail.com
"Bán Biệt thự diện tích 249m2 chính chủ, vị trí đẹp tại Quận Nam Từ Liêm, Hà Nội","Cần bán gấp Biệt thự, diện tích 249m2, mặt tiền 9.3m, đường vào rộng 14.0m. Nhà hướng Đông Nam, ban công Đông Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Biệt thự,"Quận Nam Từ Liêm, Hà Nội",18177000000.0,11708000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),2,Không nội thất,249,9.3,14.0,5,1,1,5,Đông Nam,Đông Bắc,0978761869,chubatdongsan67@gmail.com
"Bán Khu nghỉ dưỡng diện tích 155m2 chính chủ, vị trí đẹp tại Quận Đống Đa, Hà Nội","Cần bán gấp Khu nghỉ dưỡng, diện tích 155m2, mặt tiền 5.1m, đường vào rộng 4.5m. Nhà hướng Tây Bắc, ban công Đông Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Cần sửa chữa. Đầy đủ tiện ích xung quanh.",Khu nghỉ dưỡng,"Quận Đống Đa, Hà Nội",17047000000.0,9276000000.0,Sổ đỏ/Sổ hồng,Cần sửa chữa,3,Nội thất đầy đủ / Cao cấp,155,5.1,4.5,5,1,1,3,Tây Bắc,Đông Bắc,0966575031,chubatdongsan68@gmail.com
"Bán Trang trại diện tích 87m2 chính chủ, vị trí đẹp tại Quận 7, TP.HCM","Cần bán gấp Trang trại, diện tích 87m2, mặt tiền 6.3m, đường vào rộng 2.5m. Nhà hướng Đông, ban công Đông Nam. Pháp lý: Đang chờ sổ, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Trang trại,"Quận 7, TP.HCM",9362000000.0,4905000000.0,Đang chờ sổ,Còn mới (80-90%),2,Nội thất cơ bản,87,6.3,2.5,2,4,4,5,Đông,Đông Nam,0936878179,chubatdongsan69@gmail.com
"Bán Kho diện tích 177m2 chính chủ, vị trí đẹp tại Quận 7, TP.HCM","Cần bán gấp Kho, diện tích 177m2, mặt tiền 3.2m, đường vào rộng 7.5m. Nhà hướng Đông, ban công Tây. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Kho,"Quận 7, TP.HCM",14184000000.0,7395000000.0,Sổ đỏ/Sổ hồng,Mới xây,3,Không nội thất,177,3.2,7.5,4,2,2,3,Đông,Tây,0960772816,chubatdongsan70@gmail.com
"Bán Khu nghỉ dưỡng diện tích 30m2 chính chủ, vị trí đẹp tại Quận Nam Từ Liêm, Hà Nội","Cần bán gấp Khu nghỉ dưỡng, diện tích 30m2, mặt tiền 14.0m, đường vào rộng 14.7m. Nhà hướng Nam, ban công Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Trung bình. Đầy đủ tiện ích xung quanh.",Khu nghỉ dưỡng,"Quận Nam Từ Liêm, Hà Nội",1532000000.0,855000000.0,Sổ đỏ/Sổ hồng,Trung bình,2,Nội thất cơ bản,30,14.0,14.7,4,2,2,1,Nam,Bắc,0976052244,chubatdongsan71@gmail.com
"Bán Nhà mặt phố diện tích 219m2 chính chủ, vị trí đẹp tại Thành phố Thủ Đức, TP.HCM","Cần bán gấp Nhà mặt phố, diện tích 219m2, mặt tiền 4.4m, đường vào rộng 5.6m. Nhà hướng Tây Nam, ban công Tây Nam. Pháp lý: Đang chờ sổ, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Nhà mặt phố,"Thành phố Thủ Đức, TP.HCM",16439000000.0,10013000000.0,Đang chờ sổ,Mới xây,3,Nội thất đầy đủ / Cao cấp,219,4.4,5.6,1,3,3,1,Tây Nam,Tây Nam,0935855021,chubatdongsan72@gmail.com
"Bán Chung cư mini diện tích 220m2 chính chủ, vị trí đẹp tại Quận Cầu Giấy, Hà Nội","Cần bán gấp Chung cư mini, diện tích 220m2, mặt tiền 9.9m, đường vào rộng 14.1m. Nhà hướng Tây, ban công Đông. Pháp lý: Đang chờ sổ, chất lượng Cần sửa chữa. Đầy đủ tiện ích xung quanh.",Chung cư mini,"Quận Cầu Giấy, Hà Nội",17255000000.0,8887000000.0,Đang chờ sổ,Cần sửa chữa,3,Không nội thất,220,9.9,14.1,5,2,2,1,Tây,Đông,0992908303,chubatdongsan73@gmail.com
"Bán Nhà mặt phố diện tích 146m2 chính chủ, vị trí đẹp tại Quận Đống Đa, Hà Nội","Cần bán gấp Nhà mặt phố, diện tích 146m2, mặt tiền 6.3m, đường vào rộng 19.5m. Nhà hướng Tây Bắc, ban công Đông Bắc. Pháp lý: Hợp đồng mua bán, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Nhà mặt phố,"Quận Đống Đa, Hà Nội",17086000000.0,10262000000.0,Hợp đồng mua bán,Còn mới (80-90%),1,Nội thất cơ bản,146,6.3,19.5,4,2,2,2,Tây Bắc,Đông Bắc,0966278765,chubatdongsan74@gmail.com
"Bán Khu nghỉ dưỡng diện tích 163m2 chính chủ, vị trí đẹp tại TP. Bắc Ninh","Cần bán gấp Khu nghỉ dưỡng, diện tích 163m2, mặt tiền 9.7m, đường vào rộng 3.7m. Nhà hướng Đông, ban công Đông Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Khu nghỉ dưỡng,TP. Bắc Ninh,15280000000.0,7389000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),3,Không nội thất,163,9.7,3.7,1,1,1,2,Đông,Đông Nam,0969219727,chubatdongsan75@gmail.com
"Bán Xưởng diện tích 87m2 chính chủ, vị trí đẹp tại Quận 1, TP.HCM","Cần bán gấp Xưởng, diện tích 87m2, mặt tiền 10.8m, đường vào rộng 14.1m. Nhà hướng Đông, ban công Tây Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Xưởng,"Quận 1, TP.HCM",6449000000.0,3555000000.0,Sổ đỏ/Sổ hồng,Mới xây,3,Không nội thất,87,10.8,14.1,4,1,1,4,Đông,Tây Bắc,0998835411,chubatdongsan76@gmail.com
"Bán Kho diện tích 73m2 chính chủ, vị trí đẹp tại Quận Nam Từ Liêm, Hà Nội","Cần bán gấp Kho, diện tích 73m2, mặt tiền 13.0m, đường vào rộng 10.0m. Nhà hướng Bắc, ban công Tây Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Kho,"Quận Nam Từ Liêm, Hà Nội",6788000000.0,4154000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),1,Không nội thất,73,13.0,10.0,5,4,4,4,Bắc,Tây Nam,0915280156,chubatdongsan77@gmail.com
"Bán Kho diện tích 202m2 chính chủ, vị trí đẹp tại Quận Đống Đa, Hà Nội","Cần bán gấp Kho, diện tích 202m2, mặt tiền 5.5m, đường vào rộng 17.6m. Nhà hướng Tây Nam, ban công Đông Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Trung bình. Đầy đủ tiện ích xung quanh.",Kho,"Quận Đống Đa, Hà Nội",9947000000.0,5347000000.0,Sổ đỏ/Sổ hồng,Trung bình,2,Nội thất đầy đủ / Cao cấp,202,5.5,17.6,3,1,1,4,Tây Nam,Đông Nam,0993034631,chubatdongsan78@gmail.com
"Bán Căn hộ chung cư diện tích 189m2 chính chủ, vị trí đẹp tại Quận Đống Đa, Hà Nội","Cần bán gấp Căn hộ chung cư, diện tích 189m2, mặt tiền 3.1m, đường vào rộng 5.2m. Nhà hướng Bắc, ban công Tây Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Trung bình. Đầy đủ tiện ích xung quanh.",Căn hộ chung cư,"Quận Đống Đa, Hà Nội",22665000000.0,13051000000.0,Sổ đỏ/Sổ hồng,Trung bình,1,Không nội thất,189,3.1,5.2,5,1,1,2,Bắc,Tây Nam,0937579735,chubatdongsan79@gmail.com
"Bán Kho diện tích 202m2 chính chủ, vị trí đẹp tại Thành phố Thủ Đức, TP.HCM","Cần bán gấp Kho, diện tích 202m2, mặt tiền 4.6m, đường vào rộng 14.5m. Nhà hướng Đông Nam, ban công Đông Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Kho,"Thành phố Thủ Đức, TP.HCM",14299000000.0,7362000000.0,Sổ đỏ/Sổ hồng,Mới xây,1,Không nội thất,202,4.6,14.5,2,1,1,2,Đông Nam,Đông Bắc,0923072770,chubatdongsan80@gmail.com
